text
RT @foxnewsradio: Getting ready to hear @JohnKasich response to recent @realDonaldTrump remarks.  https://t.co/dsysh5mFcN (@tonyajpowers)
"""In seven of those conventions, the GOP did not nominate the person who came in with the most delegates."" https://t.co/wBtI09Gq0W"
"RT @kerpen: and once again, only one candidate puts New York in play for the general, and it's @JohnKasich. https://t.co/HN8U298QIL"
No contest: John Kasich is the ONLY Republican who can beat Hillary in November. #KasichForUs https://t.co/h0Dx6IOk9i
"You'll want to see John Kasich's incredible interview on Trump &amp; other issues from Good Morning America this AM.
https://t.co/VUDvASWrxc"
"""Donald Trump is not ready to be Commander in Chief."" https://t.co/XR3vX4Nl4v"
Ready to hop aboard the Kasich train? Chip in at https://t.co/jNQkUUv7O0.  #Decision2016
"Need another reason to vote for John Kasich?

He's the only Republican who can win in November.

#Decision2016 https://t.co/ED8b4OMNrB"
Wages in Ohio are growing faster than the national average. How can we raise wages nationwide? https://t.co/mtID03ULzi #Decision2016
Gov. Kasich's Task Force on Community-Police Relations is making strides in healing divisions &amp; mistrust in Ohio: https://t.co/XCLQH0Tc8x
"Time to get tough on North Korea &amp; find solutions.

#Decision2016 https://t.co/FtiNmwS81i"
Gov. Kasich was one of the first to call for a coalition to defeat ISIS: https://t.co/UlcGxoV04l #Decision2016 https://t.co/MAbeEI7spd
Looking for a leader who can get things done? John Kasich delivers. #Decision2016 https://t.co/676SjCoqtE
"John Kasich has what it takes to step into crisis and lead from Day One.

#Decision2016 https://t.co/yFWkujwMMV"
RT @MSNBC: .@JohnKasich to @chucktodd: A good leader doesn't drive people to doom and gloom. #Decision2016 https://t.co/p2MIUwh9CJ
What can Gov. Kasich do as president? Just take a look at what he's done as governor of Ohio. #GOPTownHall https://t.co/2SpKKIgUUz
"We have our challenges, but they can be overcome.

https://t.co/rvquDJzq9w 

#GOPTownHall"
"Jobs, jobs, jobs.

In Ohio, Gov. Kasich has helped create over 400k of them. #GOPTownHall https://t.co/fKM9vvVtZ0"
Tune in NOW to see Gov. Kasich on @MSNBC. https://t.co/XFLJ7bLN2p
RT @meetthepress: It's a jam packed night on @MSNBC starting w/@chucktodd's exclusive  @JohnKasich town hall at 7pET. #Decision2016 https:/…
"GALLUP: ""Kasich now has the most positive net favorable rating of any of these five candidates."" https://t.co/hmEJZRrg7O"
RT @Laura_Figueroa: @JohnKasich happily obliging photo requests from the cooks and waiters at Gino's in Howard Beach Queens #nyprimary http…
"RT @MSNBC: .@JohnKasich reacts to Trump's abortion comments: ""Of course, women shouldn't be punished"" for having an abortion https://t.co/b…"
"“I’d be for the most right, viable candidate who could win.”
– William F. Buckley

https://t.co/Nz3G1A15Za"
RT @andrewsiff4NY: Pres candidate @JohnKasich outside Gino's #pizza in Howard beach #queens #nbc4ny https://t.co/tMoyxpHBqq
"While others talk, it's John Kasich with the vision and experience to shake up Washington and move America ahead.
https://t.co/tAzenRbCR2"
@MariaConchita_A If you follow @JohnKasich we can PM you with more info :)
Thank you for your support!  https://t.co/Nw7GW7g1w2
Among Gov Kasich's 37-member nat'l sec team are 2 fmr Reagan Nat'l Sec advisors. That's 2 more than everyone else. https://t.co/0eIcDCQhXP
In case you missed it: Yesterday the Milwaukee @journalsentinel endorsed Gov. Kasich! https://t.co/lOj9bLApML https://t.co/n9UeqndeRK
"RT @MSNBC: TODAY: Back-to-back exclusive events w/ @JohnKasich @realDonaldTrump, @HillaryClinton, @BernieSanders #Decision2016 https://t.co…"
".@AndersonCooper: Donald Trump says NATO is obsolete. Is it?

John Kasich: Well, of course it's not. That's absurd.
https://t.co/YEPhuv298D"
"America needs a president who knows what it takes to get things done and has the record to back it up. 
#GOPTownHall
https://t.co/0ursbRHpOi"
RT @DuhonL: I'd rather feel safe than feel rabble-roused. It's @JohnKasich for me.  #Kasich4Us  https://t.co/f5ouBmaKJO
Pls consider chipping in $10 or more before the Thursday March deadline! #Kasich4Us https://t.co/G9Wnp2br4Z One week from the WI Primary!
"RT @rgspol: @SalenaZitoTrib Yes, it's @JohnKasich 's experience that sets him apart from the rest and makes him the only one ready for the…"
Like what you heard tonight? Show your support and let's keep this campaign moving forward! Chip in at https://t.co/jNQkUUdwWs #GOPTownHall
"RT @RonicaCleary: ""The spirit of our country doesn't rest in the President."" @JohnKasich says it rests in the neighborhoods. #GOPTownHall @…"
RT @hawkeyejulie: @JohnKasich you said some really great things tonight. Congratulations on a good town hall.  You did yourself proud.
"RT @JosieDavis: Blown away by @JohnKasich tonight. Wish everyone watched the @CNN #townhall
@CNNPolitics PLEASE give him more air time! Peo…"
"RT @spencerrascoff: Earnest answers by @JohnKasich. Comes across as genuine, regardless of what you think of his positions. #GOPTownHall"
RT @TeamJohnKasich: Talking job growth rate? From 1990-2010 OH ranked 46th in private sector job growth rate. From 2011-2015 Ohio jumped 24…
The big difference between John Kasich and the other candidates? He's gotten things done. #GOPTownHall https://t.co/DlcZ901BYI
Check out https://t.co/rvquDJR114 to learn our plan to support small business and create opportunity for job creation. #GOPTownHall
"Not only has John Kasich eliminated the estate tax in Ohio, he's completely phasing out income taxes for small biz in Ohio. #GOPTownHall"
Renewing our alliances takes statesmanship. John Kasich is up to the task. https://t.co/niQsoSOAIQ. #GOPTownHall https://t.co/iEEhR1Tsgy
RT @debrajsaunders: This is @JohnKasich at his best. https://t.co/InAVqCgF6F
"America needs a leader who can make free trade work for Americans. 
#GOPTownHall https://t.co/qvU0SxknvE"
This is John Kasich. #GOPTownHall https://t.co/tQWC6KwgL4
"Results &gt; Rhetoric 

https://t.co/niQsoSOAIQ 

#GOPTownHall"
RT @JosieDavis: @JohnKasich is on fire on @CNN #townhall
RT @SalenaZitoTrib: .@JohnKasich gives solid boiled down answers #GOPTownHall
"It wasn't easy, but John Kasich got the job done and balanced our nation's budget. #GOPTownHall https://t.co/W0jgdQkECM"
"FACTS.

#GOPTownHall https://t.co/CySy9vu17L"
"He's said it before &amp; he'll say it again:

John Kasich won't take the low road to the highest office in the land.

#GOPTownHall"
John Kasich said NO to an Obamacare state exchange and has made real reforms for Ohio. #GOPTownHall https://t.co/viCk429acP
"RT @PatrickSvitek: .@JohnKasich on pro-Cruz super PAC: ""They are hammering me and they're not hammering Trump. That's very interesting."""
"RT @cnnbrk: Kasich on whether NATO is obsolete: ""Of course it's not. That's absurd."" Follow https://t.co/lPKDZsmodc #GOPTownHall https://t.…"
"""We can't afford polarization."" 

#GOPTownHall https://t.co/vOEv4oZN7s"
"RT @CNNPolitics: John Kasich if he would fire Trump's campaign manager: ""Of course I would"" #GOPTownHall https://t.co/QcAalYCoal https://t.…"
"RT @970wfla: .@JohnKasich says it is ""absurd"" that @realDonaldTrump called NATO ""obsolete.""  #GOPTownHall  https://t.co/XS3yzR2zcI"
".@JohnKasich has more national security experience than ANY other candidate in the race.

#GOPTownHall https://t.co/kWN6lFeuak"
John Kasich's 37-person nat'l security advisory team is ready to go. Learn our plan: https://t.co/niQsoT6bAo https://t.co/Bmuf9WCdxB
Check out some more open convention history here: https://t.co/wBtI09oOCm
"Fact: Only John Kasich wins in November.

#GOPTownHall https://t.co/VhRr6DuWhr"
"RT @RonSandack: OK, America we saw Cruz &amp; Trump on @CNN. Ready for the absolutely best qualified candidate? Stay tuned, @JohnKasich is on n…"
"John Kasich is coming up on CNN's #GOPTownHall.

While you wait, catch up on John Kasich's 1st 100 Days.
https://t.co/3EmJ7Rukes"
"RT @TeamJohnKasich: Remember America. 

Polling like this gets you a map like that. #GOPTownHall https://t.co/1SJZ4kJmJl"
"RT @MaryBonoUSA: Thank you for the quote. Sonny once said to me ""Kasich will be President one day."" I agree and support @JohnKasich  https:…"
"This week John Kasich provided a strong, substantive answer on NATO's role in the world: https://t.co/5jLsfaeLjx #GOPTownHall"
"As the #GOPTownHall continues, the Milwaukee-Journal Sentinel today endorsed John Kasich:  https://t.co/8r2uWt6pKy https://t.co/a09PQIhCbU"
"""John Kasich alone is uniquely qualified ... to protect our nation."" #GOPTownHall https://t.co/rBJf8usyaT"
#GOPTownHall https://t.co/RqVuZrpzCC
The only one who is ready to be Commander-in-Chief. #GOPTownHall https://t.co/0w7wnRMGSr
"A reminder. We have to make our children proud. 

https://t.co/QXTTyCNOx1"
"RT @MSNBC: Tomorrow night is jam-packed! Don't miss @JohnKasich, @realDonaldTrump, @HillaryClinton, &amp; @BernieSanders on @MSNBC. https://t.c…"
Since 2011 400k+ Ohioans have gained a new job. And right now on https://t.co/R1IbMi8mIU there are more than 170k job openings. #GOPTownHall
Learn about the significant reforms John Kasich has made in Ohio to fight opiate abuse: https://t.co/8iOJ3tjNZ4 #GOPTownHall
"Our presidential campaigns &amp; candidates should set an example for our young people.

From today's town hall in WI... https://t.co/ANQFrZUF4h"
"LIVE: Watch @JohnKasich hold a town hall event in Waukesha, Wisconsin. https://t.co/BozyxHzeLL"
"RT @MSNBC: Big night tomorrow! Four exclusive events with @JohnKasich, @realDonaldTrump, @HillaryClinton and @BernieSanders. https://t.co/j…"
"What did John Kasich think about Donald Trump's foreign policy outline in the NYT? 

Listen to this.
https://t.co/wqb1bRt3Ml"
"RT @TeamJohnKasich: ""The ideal would be a two-front war against Trump."" 

https://t.co/C6n6ka6D6C"
"Fmr WI Gov. Tommy Thompson: ""I think a vote for Donald Trump and Ted Cruz is a vote for Hillary Clinton.""
https://t.co/wUNTIftUee"
RT @kilmeade: .@JohnKasich joins me at 10:10 on radio...listen live here:  https://t.co/bZXbx2AM73 #fnpolitics #Election2016  call to weigh…
Support @JohnKasich from home by joining our National Phone From Home Program! https://t.co/mKNnQl8jBN https://t.co/3KFGcZe4iV
"Read this. 

https://t.co/Hj85qfMdIS"
Coming up in 5: Don't miss Gov. Kasich on @FoxNews #KellyFile w/ Martha McCallum at 9pm ET!
"Phenomenal crowd in Madison tonight. Loving the enthusiasm, Wisconsin! #KasichForUs https://t.co/nDUUqfLm5C"
RT @fox6now: WATCH LIVE: @JohnKasich hosts town hall event in Madison: https://t.co/1e26lKupe3 https://t.co/vKZDs5ZSic
America deserves a president with the experience and substance necessary to lead as Commander-in-Chief. https://t.co/i2DXP8TeuR
"RCP Gen. Election Polling:

Key States where John Kasich wins: PA, MI, OH, NH
Key States where Trump &amp; Cruz lose: PA, MI, OH, NH, FL, WI, VA"
"Want to stop Donald Trump? @RepCharlieDent gives you something to think about.
https://t.co/NFYAuoxb6d"
"RT @fox6now: GOP's @JohnKasich is holding a town hall in West Salem, WI this hour. We are streaming: https://t.co/RgemD3WyPX https://t.co/n…"
"RT @bgittleson: WATCH LIVE: @JohnKasich to hold town hall at a steel manufacturer outside La Crosse, Wis.: https://t.co/stxJGY76th https://…"
Learn more here: https://t.co/niQsoT6bAo https://t.co/ZuELEZstyy
"RT @foxandfriends: .@GillianHTurner: @JohnKasich offers most in-depth national security plan among GOP candidates
https://t.co/OSFx4FUm0y"
Watch Gov. Kasich's full interview on this morning's @meetthepress: https://t.co/tMM8UjkFXR
"""Let us remember the victims ... as we gather strength and resolve to defeat all who threaten our values."" https://t.co/vGOoWzQfLH"
"From my family to yours, have a blessed and happy Easter! -John https://t.co/VMCBQzAuD6"
RT @meetthepress: .@BernieSanders and @JohnKasich join #MTP to discuss their recent campaign efforts and strategies going forward. https://…
He is risen.
RT @TeamJohnKasich: Only one wins in November. https://t.co/n3M6gRvx5S
"RT @FoxNews: Karen Kasich: @JohnKasich ""wants to unite us &amp; not divide us. We’re a country that’s been too divided for too long."" https://t…"
"RT @JoePerticone: In every major poll, @JohnKasich beats Hillary Clinton and in the same polls, @realDonaldTrump loses to Hillary https://t…"
"RT @meetthepress: Tomorrow on #MTP → primary analysis, #BrusselsAttack coverage, and @chucktodd sits down with @BernieSanders &amp; @JohnKasich…"
RT @hughhewitt: There is a 22 point swing towards R between the HRC v @realDonaldTrump and HRC v @JohnKasich in Fox News poll:https://t.co/…
"If you didn't catch @KarenKasich's interview w/ @greta on @FoxNews this week, it's airing again tonight at 7PM EDT!"
Americans shouldn't have to be nervous about their jobs going overseas. John Kasich has actually brought jobs home. https://t.co/ceHUh21HNX
Let's not forget America's national debt stands at $19.2 trillion. We need a balanced budget. https://t.co/QYnIjjQc0y
How about we talk issues? America needs a steady hand with the experience to lead the fight against terrorism. https://t.co/8IPVuqaGHN
"When integrity matters more than attention, taking the high road comes naturally. #KasichForUs
https://t.co/KFbKKMN11h"
"If you think it can't be done, ask @JohnKasich to do it. https://t.co/375HZd4K5T"
#TBT: When the Kasichs hit the campaign trail in New Hampshire...and it paid off! https://t.co/SSSdTJmoyn
"You can count on @JohnKasich to prove the naysayers wrong. It's kind of his thing. #Kasich4Us
https://t.co/2ZoaCBM32U"
Get the latest campaign news &amp; updates by downloading the #TeamKasich mobile app today! https://t.co/PVYD2LGO5M https://t.co/GRvL3hMI95
No fewer than 6 polls this week show @JohnKasich ahead of Hillary Clinton. Now that's electability! https://t.co/WbnbJebSlD @MonmouthPoll
"The ""pendulum swings"" to John Kasich.

https://t.co/v3BbqsogaA https://t.co/HD4muv4Q5V"
RT @gabriellahope_: .@JohnKasich is the only candidate with a net-positive favorability rating among Dems &amp; Republicans in the latest Monmo…
"RT @bpolitics: .@JohnKasich beats Clinton in a potential match-up, latest @bpolitics poll finds https://t.co/pcLypaq2nf https://t.co/Bzri2r…"
"RT @LukeRussert: So when people tell Kasich to drop out, the latest polling solidifies his case for presenting himself as best option at an…"
"RT @LukeRussert: Also latest Monmouth: JK leads HRC in swing states (46%-41%), leaning states (47%-36%), red states (59%-26%)   https://t.c…"
"RT @INJO: 4 Reasons #NeverTrump Conservatives Should Stop Telling @johnkasich to Drop Out of the 2016 Race
https://t.co/mod8siyhOs by @jgre…"
"More evidence that John Kasich is key to stopping Trump and defeating Hillary Clinton.
https://t.co/bSVcymNwoh"
RT @INJO: Heyo! @johnkasich hot on @realdonaldtrump's heels in Pennsylvania https://t.co/g9eQ11Mv76
"RT @Morning_Joe: New PA poll: @realDonaldTrump
and @JohnKasich tied https://t.co/4keAbgQqU3"
RT @SalenaZitoTrib: .@JohnKasich surges 27 points in the Pennsylvania primary @TomFontaineTrib w/ his react https://t.co/70lObdK4Ce https:/…
"NEW PA POLL: ""There is no doubt this is a huge rise [for John Kasich].” 

https://t.co/GXFw0l03Qv"
".@WSJ editors have a message for John Kasich: Stay In. 

https://t.co/mUD12WWUKZ https://t.co/QIHq0rPfv6"
RT @TeamJohnKasich: Updated RCP averages w/ all five new national polls show John Kasich is the only one who can stop a Clinton victory. ht…
"RT @polguru: Fox,Bloomberg,Quinnipiac,CNN,CBS/NYT polls,each + every one, show John Kasich the only GOP candidate who beats https://t.co/BK…"
☝ https://t.co/LMw5YO3BVh
"New poll is third straight w/ the same result. 

Only John Kasich defeats Hillary Clinton. 

https://t.co/Jz6wfnO6HG https://t.co/Y0wx30s4Ar"
"""Kasich is the real deal, making it crucial we elect him as our next president."" https://t.co/RrIVaYkryI"
"RT @CharlesBenson4: .@JohnKasich on beating ISIS ""it's not about patrolling neighborhoods"" says it takes coalition ""to destroy ISIS in the …"
"RT @TheoKeith: .@JohnKasich says he'd send gas tax revenue, welfare and education programs to the states -- who he says can do it better. #…"
Tune in now! https://t.co/6kwQS48ldJ
"Very well said. It's ideas and serious, honest debate that can drive America forward as it has for nearly 240 years. https://t.co/AbBjsgbtZ5"
"RT @Phil_Mattingly: New Q Poll:
Clinton v Trump: 46/40
Clinton v Cruz: 45/42 
Kasich v Clinton: 47/39
https://t.co/HmNfKK7tON"
RT @RichardGrenell: . @JohnKasich needs to stay in this race until the end. Many people know Cruz just can't win in November.
"New poll shows 1 on 1, Cruz allows Trump to max out on delegates. We must keep it a three-way race going forward:  https://t.co/5hegtfsBBH"
Don't forget. https://t.co/SJ5TZxmaTf
"Utah, make sure you attend your caucus tonight and show your support for John Kasich!

INFO: https://t.co/wFG66wl8kd
https://t.co/NhettdbUZ1"
RT @CNNSitRoom: .@JohnKasich: This is an attack on Western civilization. The President should have come back https://t.co/njt5RVPQSv https:…
".@JohnKasich's in high demand tonight! Catch him on @hughhewitt at 6:05PM EDT, @wolfblitzer at 6:15, @greta at 7 &amp; @hardball_chris at 8:15."
"Utah, it's time to get behind John Kasich! Caucus is tonight at 7pm. Get more info here: https://t.co/wFG66wCJIN https://t.co/WuM4f4096p"
"The culture of hatred and death perpetrated against our Israeli allies is unacceptable. #AIPAC2016
https://t.co/bwYAsK1PNf"
"RT @PpollingNumbers: North Carolina General Election Matchups:

Cruz 42 
Clinton 45 (+3)

Trump 42
Clinton 44 (+2)

Clinton 41
Kasich 49 (+…"
"RT @alexromano: ""We are not at war with Islam, we are at war with radical Islam."" -@JohnKasich on @tedcruz's comments on patrolling Muslim …"
RT @esmemurphy: .@johnkasich says US needs to invest in intelligence to prevent 'lone wolf ' terror attacks on US soil calls on @POTUS to r…
Happening now: Gov. Kasich's about to respond to the #Brussels attacks from Minneapolis. Watch LIVE below.  https://t.co/apcBUfNaey
"It's time to come home, Mr. President. #Brussels
https://t.co/v7maMiFlGo"
"John Kasich this AM showing the depth &amp; seriousness necessary of a Commander-in-Chief ready to fight terrorism.
https://t.co/hS73NkPaPW"
RT @RichardGrenell: . @JohnKasich is on with @Varneyco talking the most intelligently about Brussels attacks. He is strong and yet thoughtf…
"RT @Varneyco: .@RepChrisCollins: ""This is a war on terror. I totally agree with @JohnKasich, @POTUS should be back in the US."""
RT @FoxNews: .@JohnKasich: “[#DonaldTrump] also said…we should be downplaying our involvement in NATO and I don’t think that makes any sens…
The president must return home immediately and get to work with our allies to respond with strength against the enemies of the west.
We must strengthen our alliances to root out evil. Not dismantle them. #Brussels https://t.co/fscW7zzD64
Gov. John Kasich's statement on the terrorist attacks in #Brussels. https://t.co/6gwCCMwJcy
"Thanks, all! Keep it up. #UtahCaucus #KasichForUs  https://t.co/U8NMUotSo2"
RealClearPolitics poll averages show John Kasich is the only Republican capable of defeating Hillary Clinton. https://t.co/CKDzx79VT8
"BREAKING: 2 new polls out tonight!

Only John Kasich defeats Hillary Clinton in November.

https://t.co/I0uZ3dnqmU
https://t.co/D3y2YpbGCT"
RT @TobinCommentary: #Kasich showing he knows what he's talking about on foreign on defense policy. He does have the experience factor in h…
RT @DanaBashCNN: Speaking at #AIPAC2016 @JohnKasich hitting all the right notes for the crowd. Lots of standing ovations.
RT @RabbiShmuley: .@johnkasich delivers a strong speech against Iran and in support of Israel at #AIPAC2016 https://t.co/h38KDAuCtm
RT @UriKarzen: Standing ovation for #Kasich #AIPAC2016 https://t.co/ucZN5O3OAI
RT @CNNPolitics: John Kasich: I have called for the suspension of the U.S. role in the #IranDeal https://t.co/6OZtrfIwim #AIPAC2016 https:/…
Join #TeamKasich today! https://t.co/dy8KnZ122T #Kasich4Us
Ready to support our allies &amp; lead with confidence from Day One. #AIPAC https://t.co/LUJfQBk6ZB
RT @mawilner: .@JohnKasich is talking about his push to have this Holocaust memorial built in Columbus: https://t.co/1p3efMK84t #AIPAC2016
No more taking our only democratic ally in the Middle East for granted. Our support for Israel must be unwavering. #AIPAC
Gov. Kasich is proud to speak on the incredible importance of our relationship with Israel. #AIPAC  https://t.co/n3xIKFxuLM
RT @ABCPolitics: WATCH LIVE: @JohnKasich speaks at AIPAC conference https://t.co/SPrO6bnv78 https://t.co/w1Skkvg9iB
RT @WTOP: HAPPENING NOW: @JohnKasich is addressing #AIPAC2016 at Verizon Center. Listen now at https://t.co/S4vSyq2Dbm https://t.co/YOpcGWW…
RT @cspan: .@JohnKasich speaks at @AIPAC #AIPAC2016 – LIVE on C-SPAN2 https://t.co/5kubMV4ZaB https://t.co/HsHhM7dCOr
"When John Kasich came into office, Ohio's rainy-day fund was just 89 cents. Today it's $2 billion, all while cutting taxes by $5 billion."
RT @BretBaier: I'll talk to presidential candidates @JohnKasich &amp; @tedcruz tonight. Have a ? for them? Tweet &amp; may end up on air! https://t…
This is what it looks like when you build your national security team out of actual experts. https://t.co/FAdJZQPdRG https://t.co/O2oYIItqbk
"Are you ready to caucus for @JohnKasich tomorrow, Utah? Find your caucus location here! https://t.co/dxPoc5HY2F https://t.co/nxQ0bojixT"
"The only electable Republican in November is also the best one for the job. 

Learn More: https://t.co/dy8KnYJqEj
https://t.co/F5GZcl8GTc"
"Great to see opportunity expanding in Ohio -- more than 90,000 available jobs paying $50,000 or more on https://t.co/R1IbMhQLRm"
"There's so much talk about process and politics -- how about 'who will actually do a good job as president'?
https://t.co/WhqotkNTT0"
RT @TeamJohnKasich: AUDIO: John Kasich on President Obama's nomination of Merrick Garland for SCOTUS. https://t.co/KqJyBzPWD7
Tune in this morning to see John Kasich! https://t.co/zPJgRHLheS
"Appreciate your support, Mr. Reagan! https://t.co/AJrWjkKeaC"
Make sure you tune in tomorrow AM! https://t.co/QUe6BAjfVv
"Another fantastic Utah crowd, this time in St. George. #KasichForUs https://t.co/hmjyPwlvhe"
RT @dangallo: Watch the @JohnKasich town hall live here: https://t.co/1r8Wgag3h6
"RT @bgittleson: Large crowd for @JohnKasich in St. George, Utah, an area that attracts a lot of retirees https://t.co/v8NgyMCt2V"
"It's almost time to vote, Utah! Find your caucus location &amp; remember who can win in November (hint: @JohnKasich) 

https://t.co/dxPoc5HY2F"
"But let me be clear, any SCOTUS candidate who doesn't respect the 2nd amendment would be a non-starter. -John 2/2"
"As president, it will be my duty to give proper consideration to all legitimate SCOTUS candidates. -John 1/2"
Real experience that will make America proud. https://t.co/yw85uGPYDg
RT @meetthepress: .@JohnKasich will join @chucktodd on #MTP tomorrow to discuss his campaign after his win in Ohio. #Decision2016 https://t…
"Only one of these candidates can defeat Hillary Clinton. 

Join our team: https://t.co/dy8KnYJqEj https://t.co/g1pay8WhEM"
Now that's a welcome! @JohnKasich's message is resonating in Utah. #KasichForUs https://t.co/cIyjjsMPzh
"RT @bgittleson: WATCH LIVE: Big crowd, band greet @JohnKasich at town hall in Kaysville, Utah: https://t.co/iCF4zfhPIc https://t.co/kC6jayX…"
RT @eclark4: .@GovHerbert &amp; Former Gov Leavitt sitting in front of group waiting for @JohnKasich at DHS. @abc4utah https://t.co/3bl5pNAYDH
"RT @FoxNews: .@JohnKasich: “It is important that we win the fall election and I’m the one who can beat @HillaryClinton."" #Greta https://t.c…"
"On Tuesday @JohnKasich received more votes than any other candidate in an Ohio Republican primary EVER.

As goes Ohio, so goes the nation."
"Want to win in November? So do we. 

Only @JohnKasich can defeat Hillary in November. https://t.co/ch2MG4CrIj"
.@cbs says @JohnKasich is the ONLY candidate who can stop Trump. See why: https://t.co/sKXGWvSmQV
